     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      2048,         5,         0,   0.060,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}","{""obs_mistake_mask=E"":5}"
        64,         0,         0,   0.118,correlated_pymatching,05299ae3d91a1d23b7a98b4fab9722bced6f7c0322d1c013b5613e9b1333028a,"{""d"":5,""p"":0.0001,""r"":5}",
        64,         0,         0,   0.114,correlated_pymatching,4699c8641acdbcb09fa90e429f4a015dbbcbaf20a549f7b8fb0848cb634aaa32,"{""d"":5,""p"":0.00021544346900318845,""r"":5}",
        64,         0,         0,   0.121,correlated_pymatching,45c3ae383f7e5c2f15aab19b05e0079a20725ede752c1da6358a7f59133373cc,"{""d"":5,""p"":0.001,""r"":5}",
      1024,        28,         0,   0.046,correlated_pymatching,7ac6aedeac4f664cb0bc4ec158b6b8b5daaa6d224d05d7fb35fc6196123961bd,"{""d"":3,""p"":0.002154434690031882,""r"":3}","{""obs_mistake_mask=E"":28}"
        32,         0,         0,   0.110,correlated_pymatching,60d7f2d0fb63fe77ced15ef5f4b50a4846dbd6449cd6e8947dc40955f7542911,"{""d"":5,""p"":0.002154434690031882,""r"":5}",
      6144,         9,         0,   0.180,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}","{""obs_mistake_mask=E"":9}"
      5120,        31,         0,   0.178,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}","{""obs_mistake_mask=E"":31}"
        64,         0,         0,   0.116,correlated_pymatching,0d7504514bc847462fb7bf844e1f0e50276024ba162cbd4ed8a518b50493837c,"{""d"":5,""p"":0.00046415888336127773,""r"":5}",
      3072,         1,         0,   0.083,correlated_pymatching,e807058b9d0070d0b93b9c7cbef3c37f123d36d965a4b23406bd12bc3208ec2f,"{""d"":3,""p"":0.00021544346900318845,""r"":3}","{""obs_mistake_mask=E"":1}"
        64,         7,         0,   0.128,correlated_pymatching,0cd00541abea7d574f93f7fff6e1051d70863721b194aeddefeb45647079bba2,"{""d"":5,""p"":0.004641588833612777,""r"":5}","{""obs_mistake_mask=E"":7}"
      2048,         2,         0,   0.063,correlated_pymatching,d6d47ec6005a6c9356062fc36f463fff9d4cb23f867b6fa37d33c54c60b1e2b6,"{""d"":3,""p"":0.00046415888336127773,""r"":3}","{""obs_mistake_mask=E"":2}"
      2048,        16,         0,   0.070,correlated_pymatching,ba913d6840a859de3ab134de0250c41ea8b4832a96defd01a4512346df8af319,"{""d"":3,""p"":0.001,""r"":3}","{""obs_mistake_mask=E"":16}"
      1024,        39,         0,   0.048,correlated_pymatching,7ac6aedeac4f664cb0bc4ec158b6b8b5daaa6d224d05d7fb35fc6196123961bd,"{""d"":3,""p"":0.002154434690031882,""r"":3}","{""obs_mistake_mask=E"":39}"
